"Category","blue","green","nir","rededge","red","Dataset","Level","Area"
"Green algae",0.103948280215263,0.150008857250214,0.267377078533173,0.228405088186264,0.135879248380661,"Man",NA,"Akeroya"
"Green algae",0.102163381874561,0.153530433773994,0.270122677087784,0.238956853747368,0.13498130440712,"Man",NA,"Akeroya"
"Green algae",0.107758916914463,0.159530460834503,0.273726612329483,0.245446115732193,0.137082666158676,"Man",NA,"Akeroya"
"Green algae",0.117935098707676,0.171196341514587,0.285026639699936,0.248448148369789,0.143970593810081,"Man",NA,"Akeroya"
"Green algae",0.112686514854431,0.176607176661491,0.286834061145782,0.26115483045578,0.146059602499008,"Man",NA,"Akeroya"
"Rock",0.117040544748306,0.131899774074554,0.155322939157486,0.141991376876831,0.125162392854691,"Man",NA,"Akeroya"
"Rock",0.119388408958912,0.132959321141243,0.159623622894287,0.139295771718025,0.129529476165771,"Man",NA,"Akeroya"
"Rock",0.117498219013214,0.130190894007683,0.162315055727959,0.143575936555862,0.125925242900848,"Man",NA,"Akeroya"
"Rock",0.115742966532707,0.132987692952156,0.16502083837986,0.144369691610336,0.126970693469048,"Man",NA,"Akeroya"
"Rock",0.130650594830513,0.146520912647247,0.164231687784195,0.148573994636536,0.140164524316788,"Man",NA,"Akeroya"
"Rock",0.121573679149151,0.136799484491348,0.161563038825989,0.143054962158203,0.130846410989761,"Man",NA,"Akeroya"
"Rock",0.116009116172791,0.12858122587204,0.161106675863266,0.140870586037636,0.124832354485989,"Man",NA,"Akeroya"
"Rock",0.139782264828682,0.152343422174454,0.168524041771889,0.152069702744484,0.146084249019623,"Man",NA,"Akeroya"
"Rock",0.143339321017265,0.157373115420341,0.173155128955841,0.15698966383934,0.144014045596123,"Man",NA,"Akeroya"
"Rock",0.136838227510452,0.148873120546341,0.167648866772652,0.149276629090309,0.138186603784561,"Man",NA,"Akeroya"
"Rock",0.128178596496582,0.136142939329147,0.162251606583595,0.144036173820496,0.127952665090561,"Man",NA,"Akeroya"
"Rock",0.137717708945274,0.149948269128799,0.169628769159317,0.157584145665169,0.142426058650017,"Man",NA,"Akeroya"
"Sand",0.0652866214513779,0.0890108048915863,0.141943484544754,0.114340141415596,0.0857689678668976,"Man",NA,"Akeroya"
"Sand",0.076805055141449,0.097541019320488,0.141683652997017,0.114011332392693,0.0962415337562561,"Man",NA,"Akeroya"
"Sand",0.0535472296178341,0.081147626042366,0.136354953050613,0.111661709845066,0.0731041058897972,"Man",NA,"Akeroya"
"Sand",0.0599705576896667,0.079476073384285,0.132466271519661,0.105359449982643,0.0768517181277275,"Man",NA,"Akeroya"
"Sand",0.0734574496746063,0.0929847657680511,0.14370097219944,0.115643106400967,0.096298985183239,"Man",NA,"Akeroya"
"Sand",0.0845194756984711,0.101527571678162,0.153944551944733,0.124224573373795,0.109714366495609,"Man",NA,"Akeroya"
"Sand",0.0870265439152718,0.104852423071861,0.14911276102066,0.128281608223915,0.112997330725193,"Man",NA,"Akeroya"
"Sand",0.0513636879622936,0.0729583352804184,0.128656283020973,0.103664509952068,0.0699909329414368,"Man",NA,"Akeroya"
"Sand",0.0539530590176582,0.0690898895263672,0.129401311278343,0.097137413918972,0.0743948593735695,"Man",NA,"Akeroya"
"Sand",0.0663888454437256,0.0836188346147537,0.140098884701729,0.10846596211195,0.0921513587236404,"Man",NA,"Akeroya"
"Sand",0.0809282213449478,0.100897930562496,0.147575974464417,0.121588185429573,0.10507657378912,"Man",NA,"Akeroya"
"Sand",0.0830265507102013,0.102106668055058,0.143912106752396,0.12364561855793,0.1087696403265,"Man",NA,"Akeroya"
"Sand",0.0527552738785744,0.0672801285982132,0.128439605236053,0.0951899737119675,0.0766415745019913,"Man",NA,"Akeroya"
"Sand",0.0619334802031517,0.0784881636500359,0.135119453072548,0.104345709085464,0.085429348051548,"Man",NA,"Akeroya"
"Sand",0.073194682598114,0.0921715274453163,0.139883190393448,0.115643411874771,0.0983952879905701,"Man",NA,"Akeroya"
"Rock",0.0856331810355186,0.128299027681351,0.339125692844391,0.243787437677383,0.119448810815811,"Man",NA,"Akeroya"
"Rock",0.0788415521383286,0.115206860005856,0.333367735147476,0.232400715351105,0.108663327991962,"Man",NA,"Akeroya"
"Rock",0.0708466544747353,0.107647888362408,0.321902483701706,0.212592497467995,0.102231226861477,"Man",NA,"Akeroya"
"Rock",0.0727878957986832,0.104333780705929,0.274821698665619,0.20033398270607,0.107961483299732,"Man",NA,"Akeroya"
"Rock",0.0870828554034233,0.112849563360214,0.204536437988281,0.169816702604294,0.120137602090836,"Man",NA,"Akeroya"
"Rock",0.0866603031754494,0.11248817294836,0.209373071789742,0.177573427557945,0.12077572196722,"Man",NA,"Akeroya"
"Rock",0.0866055935621262,0.114610113203526,0.218762427568436,0.188421994447708,0.124483205378056,"Man",NA,"Akeroya"
"Rock",0.0955213308334351,0.119264222681522,0.20353952050209,0.150004699826241,0.13164359331131,"Man",NA,"Akeroya"
"Rock",0.0940936878323555,0.119230672717094,0.200243204832077,0.153627648949623,0.128334224224091,"Man",NA,"Akeroya"
"Rock",0.0960784927010536,0.120785124599934,0.192022189497948,0.164016678929329,0.12921778857708,"Man",NA,"Akeroya"
"Rock",0.147490426898003,0.172658085823059,0.231980443000793,0.207656994462013,0.180977940559387,"Man",NA,"Akeroya"
"Rock",0.124819107353687,0.14164887368679,0.211438581347466,0.177440315485001,0.146746322512627,"Man",NA,"Akeroya"
"Rock",0.156060665845871,0.18463696539402,0.239124715328217,0.214569717645645,0.188670054078102,"Man",NA,"Akeroya"
"Rock",0.169079706072807,0.203366190195084,0.263546407222748,0.241055980324745,0.214145347476006,"Man",NA,"Akeroya"
"Rock",0.165225222706795,0.202574446797371,0.271952331066132,0.248608693480492,0.221877813339233,"Man",NA,"Akeroya"
"Rock",0.130234465003014,0.148750841617584,0.219370022416115,0.187217354774475,0.155567780137062,"Man",NA,"Akeroya"
"Rock",0.175612896680832,0.21046969294548,0.272074311971664,0.248911395668983,0.22192794084549,"Man",NA,"Akeroya"
"Rock",0.173392355442047,0.21336042881012,0.27795884013176,0.256227672100067,0.226082384586334,"Man",NA,"Akeroya"
"Rock",0.137772038578987,0.15994830429554,0.233518704771996,0.194318950176239,0.166807293891907,"Man",NA,"Akeroya"
"Rock",0.168514996767044,0.198405921459198,0.260250985622406,0.232488453388214,0.207301288843155,"Man",NA,"Akeroya"
"Rock",0.175585150718689,0.21209229528904,0.277126848697662,0.257977545261383,0.222057640552521,"Man",NA,"Akeroya"
"Rock",0.130014449357986,0.145125985145569,0.235688745975494,0.192382469773293,0.158522307872772,"Man",NA,"Akeroya"
"Rock",0.161363676190376,0.183553129434586,0.26296254992485,0.225842401385307,0.191838994622231,"Man",NA,"Akeroya"
"Rock",0.173675760626793,0.20102833211422,0.276000678539276,0.247492000460625,0.213208332657814,"Man",NA,"Akeroya"
"Green algae",0.0510564409196377,0.0742446854710579,0.151446670293808,0.102952837944031,0.0758698508143425,"Man",NA,"Akeroya"
"Green algae",0.0498238243162632,0.0684844702482224,0.149113357067108,0.0965665057301521,0.0731853172183037,"Man",NA,"Akeroya"
"Green algae",0.0521566160023212,0.0747145116329193,0.152650028467178,0.100993081927299,0.0782827213406563,"Man",NA,"Akeroya"
"Green algae",0.0555729754269123,0.0780205354094505,0.160759046673775,0.105590745806694,0.0826378017663956,"Man",NA,"Akeroya"
"Green algae",0.0474534370005131,0.0671533867716789,0.150628462433815,0.0977535247802734,0.0687423944473267,"Man",NA,"Akeroya"
"Green algae",0.056754220277071,0.0774725824594498,0.160437807440758,0.103422477841377,0.0836432501673698,"Man",NA,"Akeroya"
"Green algae",0.0610427148640156,0.0849356353282928,0.167822524905205,0.111959367990494,0.0891566649079323,"Man",NA,"Akeroya"
"Green algae",0.0596043765544891,0.082634910941124,0.16791270673275,0.11431773006916,0.0864319652318954,"Man",NA,"Akeroya"
"Green algae",0.0513600558042526,0.0693070739507675,0.150569513440132,0.0997207537293434,0.0709717348217964,"Man",NA,"Akeroya"
"Green algae",0.0563653632998466,0.0785154476761818,0.158556208014488,0.105151936411858,0.0799976140260696,"Man",NA,"Akeroya"
"Green algae",0.057859268039465,0.0813716650009155,0.160832166671753,0.107878006994724,0.0794458463788033,"Man",NA,"Akeroya"
"Green algae",0.0559250377118587,0.0789319276809692,0.151680663228035,0.102940641343594,0.076998345553875,"Man",NA,"Akeroya"
"Green algae",0.0626235678792,0.0935807898640633,0.184221267700195,0.123924493789673,0.103053763508797,"Man",NA,"Akeroya"
"Green algae",0.0708143189549446,0.105551548302174,0.188149929046631,0.147835701704025,0.118355095386505,"Man",NA,"Akeroya"
"Green algae",0.0599212385714054,0.0930594503879547,0.179933577775955,0.131853148341179,0.0967611223459244,"Man",NA,"Akeroya"
"Green algae",0.0724545866250992,0.102427884936333,0.186542451381683,0.143911823630333,0.116256915032864,"Man",NA,"Akeroya"
"Green algae",0.0650267377495766,0.0935696437954903,0.185766100883484,0.138679951429367,0.101991228759289,"Man",NA,"Akeroya"
"Green algae",0.0474680289626122,0.0711420848965645,0.171689391136169,0.110544130206108,0.0734611451625824,"Man",NA,"Akeroya"
"Green algae",0.049964789301157,0.079244926571846,0.168366208672523,0.114336609840393,0.0779601633548737,"Man",NA,"Akeroya"
"Green algae",0.0584905557334423,0.0908108502626419,0.172093644738197,0.127395391464233,0.0907226651906967,"Man",NA,"Akeroya"
"Green algae",0.0600349418818951,0.0913318991661072,0.181544214487076,0.130002379417419,0.096029594540596,"Man",NA,"Akeroya"
"Green algae",0.0477191880345345,0.075664259493351,0.161985784769058,0.106997817754745,0.0723920464515686,"Man",NA,"Akeroya"
"Green algae",0.0545792803168297,0.0740978345274925,0.161976635456085,0.0989434421062469,0.0685410723090172,"Man",NA,"Akeroya"
"Green algae",0.0729752629995346,0.0948759540915489,0.182343617081642,0.125635758042336,0.0815741643309593,"Man",NA,"Akeroya"
"Green algae",0.0636494979262352,0.0744714140892029,0.171927958726883,0.106733225286007,0.0705792903900146,"Man",NA,"Akeroya"
"Green algae",0.0610926449298859,0.0753649100661278,0.174123004078865,0.108033932745457,0.0713500902056694,"Man",NA,"Akeroya"
"Green algae",0.0607867650687695,0.0780633464455605,0.181284412741661,0.110059961676598,0.0773064866662025,"Man",NA,"Akeroya"
"Green algae",0.0781659781932831,0.0852790400385857,0.188047453761101,0.13663811981678,0.0790708661079407,"Man",NA,"Akeroya"
"Green algae",0.0668403431773186,0.0790859460830688,0.186024144291878,0.123393058776855,0.0777770131826401,"Man",NA,"Akeroya"
"Green algae",0.0661028549075127,0.0805519223213196,0.184933841228485,0.118841148912907,0.079325906932354,"Man",NA,"Akeroya"
"Green algae",0.0820100083947182,0.0929080322384834,0.199264198541641,0.149777367711067,0.0885585397481918,"Man",NA,"Akeroya"
"Green algae",0.0722004100680351,0.0854425057768822,0.189115449786186,0.131185919046402,0.0799941718578339,"Man",NA,"Akeroya"
"Green algae",0.064324289560318,0.0820841118693352,0.182271167635918,0.117774315178394,0.0779781267046928,"Man",NA,"Akeroya"
"Green algae",0.0664208382368088,0.0843182578682899,0.186219990253448,0.115068070590496,0.0810921639204025,"Man",NA,"Akeroya"
"Sand",0.0205684434622526,0.0380227528512478,0.0224555712193251,0.018803209066391,0.026176618412137,"Man",NA,"Akeroya"
"Sand",0.02100670337677,0.0377068594098091,0.022439531981945,0.0197103749960661,0.0266394782811403,"Man",NA,"Akeroya"
"Sand",0.0213000923395157,0.0387527383863926,0.022669555619359,0.0191490966826677,0.0265802089124918,"Man",NA,"Akeroya"
"Sand",0.0207097623497248,0.0381053164601326,0.0229305513203144,0.0185956712812185,0.0267347693443298,"Man",NA,"Akeroya"
"Sand",0.0208934228867292,0.0377064868807793,0.0228566825389862,0.0197295732796192,0.0268751494586468,"Man",NA,"Akeroya"
"Sand",0.0208109114319086,0.038454931229353,0.0233682971447706,0.0192503556609154,0.026722589507699,"Man",NA,"Akeroya"
"Sand",0.0209013596177101,0.0384717434644699,0.0233149714767933,0.0192220360040665,0.0264640152454376,"Man",NA,"Akeroya"
"Sand",0.0208311304450035,0.0375800430774689,0.0231035985052586,0.0185527857393026,0.0259358994662762,"Man",NA,"Akeroya"
"Sand",0.0207648780196905,0.038897730410099,0.0234683752059937,0.0187256317585707,0.0273189917206764,"Man",NA,"Akeroya"
"Sand",0.0209287330508232,0.0377777963876724,0.0240738335996866,0.0196697749197483,0.0266854241490364,"Man",NA,"Akeroya"
"Sand",0.0204842034727335,0.0379825383424759,0.0240564253181219,0.0186694785952568,0.0271568261086941,"Man",NA,"Akeroya"
"Sand",0.0181342680007219,0.0318233966827393,0.0226617231965065,0.0162575133144855,0.020854227244854,"Man",NA,"Akeroya"
"Sand",0.0195549726486206,0.0311976075172424,0.0221327636390924,0.0149726700037718,0.0210277214646339,"Man",NA,"Akeroya"
"Sand",0.0195361357182264,0.0322597287595272,0.0225352831184864,0.0149663900956511,0.0216579269617796,"Man",NA,"Akeroya"
"Sand",0.019076144322753,0.0321895256638527,0.0233380608260632,0.0150333410128951,0.0218006446957588,"Man",NA,"Akeroya"
"Sand",0.0178675316274166,0.0318585708737373,0.0223255548626184,0.0152296433225274,0.0212466791272163,"Man",NA,"Akeroya"
"Sand",0.019551407545805,0.0310253892093897,0.0225529931485653,0.0164006669074297,0.0220330953598022,"Man",NA,"Akeroya"
"Sand",0.0192096419632435,0.0313632376492023,0.0225233323872089,0.015607101842761,0.0221080705523491,"Man",NA,"Akeroya"
"Sand",0.0191839132457972,0.031623899936676,0.0234661046415567,0.0159931667149067,0.0211705751717091,"Man",NA,"Akeroya"
"Sand",0.0188236106187105,0.0326580554246902,0.0222985874861479,0.0157135464251041,0.0207610633224249,"Man",NA,"Akeroya"
"Sand",0.0197230279445648,0.0316791646182537,0.022216921672225,0.0160364639014006,0.021251393482089,"Man",NA,"Akeroya"
"Sand",0.0192040409892797,0.0320029109716415,0.0223325751721859,0.0148271424695849,0.0220918655395508,"Man",NA,"Akeroya"
"Sand",0.0194712318480015,0.0325774811208248,0.022824764251709,0.0146198561415076,0.0209150444716215,"Man",NA,"Akeroya"
"Brown algae",0.017714923247695,0.0186969861388206,0.0647205039858818,0.0619350224733353,0.0128230592235923,"Man",NA,"Akeroya"
"Brown algae",0.0155376382172108,0.0193664822727442,0.0589150451123714,0.0631939694285393,0.0123693710193038,"Man",NA,"Akeroya"
"Brown algae",0.0145285949110985,0.0193676967173815,0.0522995516657829,0.0626853853464127,0.0125484680756927,"Man",NA,"Akeroya"
"Brown algae",0.0172250978648663,0.0191625077277422,0.064774714410305,0.067577913403511,0.0132508464157581,"Man",NA,"Akeroya"
"Brown algae",0.0162348728626966,0.0195334777235985,0.0618328228592873,0.0672927126288414,0.0130644915625453,"Man",NA,"Akeroya"
"Brown algae",0.0161609686911106,0.0195932071655989,0.0592989474534988,0.0668516457080841,0.0124557567760348,"Man",NA,"Akeroya"
"Brown algae",0.0159123912453651,0.0193092077970505,0.0570094101130962,0.061965636909008,0.0122784031555057,"Man",NA,"Akeroya"
"Brown algae",0.0158383268862963,0.0204988904297352,0.0521799735724926,0.0654938891530037,0.01311060693115,"Man",NA,"Akeroya"
"Brown algae",0.0169232450425625,0.0224520415067673,0.0488966703414917,0.0597383007407188,0.0127087710425258,"Man",NA,"Akeroya"
"Brown algae",0.0162786860018969,0.0199266392737627,0.0514938235282898,0.0594513677060604,0.0128971068188548,"Man",NA,"Akeroya"
"Brown algae",0.0169850364327431,0.0200339257717133,0.0469257719814777,0.0573861859738827,0.0133413225412369,"Man",NA,"Akeroya"
"Brown algae",0.0180231966078281,0.0218180939555168,0.0448037683963776,0.0543508902192116,0.0127253253012896,"Man",NA,"Akeroya"
"Brown algae",0.0164800491183996,0.0190820153802633,0.0431945063173771,0.0491220876574516,0.0132195260375738,"Man",NA,"Akeroya"
"Brown algae",0.0164427012205124,0.0182776041328907,0.0440089143812656,0.0457129217684269,0.0144673893228173,"Man",NA,"Akeroya"
"Brown algae",0.0167977940291166,0.0188571177423,0.0435651838779449,0.0472860261797905,0.0140768932178617,"Man",NA,"Akeroya"
"Brown algae",0.0169032663106918,0.0184727311134338,0.0483841076493263,0.0499258972704411,0.0140064116567373,"Man",NA,"Akeroya"
"Brown algae",0.0166910048574209,0.0183389931917191,0.0458405092358589,0.0461083501577377,0.0142702097073197,"Man",NA,"Akeroya"
"Brown algae",0.0165917929261923,0.0189887974411249,0.0440273694694042,0.048086266964674,0.0143031002953649,"Man",NA,"Akeroya"
"Brown algae",0.01719069480896,0.0191377680748701,0.0421182177960873,0.0479652248322964,0.0131514417007565,"Man",NA,"Akeroya"
"Brown algae",0.0171207003295422,0.0194407925009727,0.0472086779773235,0.0531671829521656,0.0137997819110751,"Man",NA,"Akeroya"
"Brown algae",0.0168100353330374,0.0192596055567265,0.0464510880410671,0.0527084842324257,0.0144988633692265,"Man",NA,"Akeroya"
"Brown algae",0.0168084539473057,0.019553592428565,0.0436144061386585,0.052655890583992,0.0142012452706695,"Man",NA,"Akeroya"
"Brown algae",0.0162271726876497,0.0194769445806742,0.0415936931967735,0.0513657033443451,0.0135698113590479,"Man",NA,"Akeroya"
"Brown algae",0.0155927855521441,0.0164556466042995,0.0252839904278517,0.0283656530082226,0.0131662571802735,"Man",NA,"Akeroya"
"Brown algae",0.0151364719495177,0.0172356590628624,0.0253040846437216,0.0266020856797695,0.0131679316982627,"Man",NA,"Akeroya"
"Brown algae",0.0157985091209412,0.0192928723990917,0.0241827312856913,0.0266165491193533,0.0129567570984364,"Man",NA,"Akeroya"
"Brown algae",0.0175082124769688,0.0168977417051792,0.0259474832564592,0.0355648174881935,0.0147643098607659,"Man",NA,"Akeroya"
"Brown algae",0.0154208429157734,0.0168918445706367,0.024641927331686,0.0275994818657637,0.01285045966506,"Man",NA,"Akeroya"
"Brown algae",0.0161312874406576,0.0173457413911819,0.0252796672284603,0.0279246680438519,0.0128461737185717,"Man",NA,"Akeroya"
"Brown algae",0.0176907125860453,0.0171214938163757,0.024583088234067,0.0320203080773354,0.014316450804472,"Man",NA,"Akeroya"
"Brown algae",0.0158453565090895,0.0162151977419853,0.0254537314176559,0.0316932015120983,0.0128923868760467,"Man",NA,"Akeroya"
"Brown algae",0.0160608887672424,0.0163192749023438,0.0251479633152485,0.0263656508177519,0.0134709691628814,"Man",NA,"Akeroya"
"Brown algae",0.0158521737903357,0.0162197481840849,0.0256544258445501,0.032002616673708,0.013673490844667,"Man",NA,"Akeroya"
"Brown algae",0.015913262963295,0.0159509126096964,0.024188918992877,0.0303201582282782,0.0134282158687711,"Man",NA,"Akeroya"
"Brown algae",0.0168172921985388,0.0166949369013309,0.0254297107458115,0.0317689590156078,0.0135411461815238,"Man",NA,"Akeroya"
"Lichen",0.0983208641409874,0.168188586831093,0.260585218667984,0.230431288480759,0.190978944301605,"Man",NA,"Akeroya"
"Lichen",0.0977305918931961,0.172161370515823,0.259244382381439,0.219573363661766,0.189766258001328,"Man",NA,"Akeroya"
"Lichen",0.0733948796987534,0.130747839808464,0.210816457867622,0.184797063469887,0.150488719344139,"Man",NA,"Akeroya"
"Lichen",0.0783383771777153,0.141636878252029,0.224170789122581,0.193272307515144,0.169256985187531,"Man",NA,"Akeroya"
"Lichen",0.08161561191082,0.157295137643814,0.237442448735237,0.196419522166252,0.180010080337524,"Man",NA,"Akeroya"
"Lichen",0.0686881095170975,0.101801872253418,0.178336545825005,0.137307941913605,0.115815818309784,"Man",NA,"Akeroya"
"Lichen",0.0665487721562386,0.115471296012402,0.190247237682343,0.151465028524399,0.142573267221451,"Man",NA,"Akeroya"
"Lichen",0.0651426538825035,0.0957783684134483,0.159964367747307,0.11175499856472,0.101859629154205,"Man",NA,"Akeroya"
"Lichen",0.0558406598865986,0.0743299648165703,0.135613486170769,0.0963587239384651,0.0832629799842834,"Man",NA,"Akeroya"
"Lichen",0.0511576868593693,0.066485770046711,0.133088365197182,0.0988512188196182,0.0827819183468819,"Man",NA,"Akeroya"
"Lichen",0.0470654256641865,0.0723689422011375,0.139110788702965,0.102816641330719,0.0855243355035782,"Man",NA,"Akeroya"
"Rock",0.158024787902832,0.244306311011314,0.284045100212097,0.288909524679184,0.273021936416626,"Man",NA,"Akeroya"
"Rock",0.162665620446205,0.24195896089077,0.292474836111069,0.299528896808624,0.28250777721405,"Man",NA,"Akeroya"
"Rock",0.154851198196411,0.228909566998482,0.294323772192001,0.284758478403091,0.278834581375122,"Man",NA,"Akeroya"
"Rock",0.157317340373993,0.23232164978981,0.302690893411636,0.299119979143143,0.283514052629471,"Man",NA,"Akeroya"
"Rock",0.171041488647461,0.24145844578743,0.313930213451385,0.31384289264679,0.303187161684036,"Man",NA,"Akeroya"
"Rock",0.180268749594688,0.255208075046539,0.329989284276962,0.332687973976135,0.309593707323074,"Man",NA,"Akeroya"
"Rock",0.172255218029022,0.246884062886238,0.307189583778381,0.302758544683456,0.291075497865677,"Man",NA,"Akeroya"
"Rock",0.173626154661179,0.260901153087616,0.332896441221237,0.331809371709824,0.317109107971191,"Man",NA,"Akeroya"
"Rock",0.178816050291061,0.274636954069138,0.355484247207642,0.348903208971024,0.324789941310883,"Man",NA,"Akeroya"
"Rock",0.1992556899786,0.284131944179535,0.370638936758041,0.366189628839493,0.351162821054459,"Man",NA,"Akeroya"
"Rock",0.21758109331131,0.297611504793167,0.380788385868073,0.380428850650787,0.36807781457901,"Man",NA,"Akeroya"
"Rock",0.191888064146042,0.290409952402115,0.365787476301193,0.364340454339981,0.352946400642395,"Man",NA,"Akeroya"
"Rock",0.199129551649094,0.309445351362228,0.382651299238205,0.380441218614578,0.366388529539108,"Man",NA,"Akeroya"
"Rock",0.215574026107788,0.32026880979538,0.39357802271843,0.386593878269196,0.386290282011032,"Man",NA,"Akeroya"
"Rock",0.237226158380508,0.329638987779617,0.391110271215439,0.395962536334991,0.390339076519012,"Man",NA,"Akeroya"
"Rock",0.211703449487686,0.316955268383026,0.364592105150223,0.368731021881104,0.373714178800583,"Man",NA,"Akeroya"
"Rock",0.120362035930157,0.158623427152634,0.209759399294853,0.194139793515205,0.185947567224503,"Man",NA,"Akeroya"
"Rock",0.143517971038818,0.189150005578995,0.242695674300194,0.220949470996857,0.216995730996132,"Man",NA,"Akeroya"
"Rock",0.134452983736992,0.176891103386879,0.242824658751488,0.223700240254402,0.203046679496765,"Man",NA,"Akeroya"
"Rock",0.102255821228027,0.137933537364006,0.167577430605888,0.150147944688797,0.142836093902588,"Man",NA,"Akeroya"
"Rock",0.134556606411934,0.178000122308731,0.213476076722145,0.199158117175102,0.192519292235374,"Man",NA,"Akeroya"
"Rock",0.150603756308556,0.197277083992958,0.244133830070496,0.22929111123085,0.218307167291641,"Man",NA,"Akeroya"
"Rock",0.150344267487526,0.190672233700752,0.255420684814453,0.241063445806503,0.218991339206696,"Man",NA,"Akeroya"
"Rock",0.0818292647600174,0.122296549379826,0.162415280938148,0.141791388392448,0.130415096879005,"Man",NA,"Akeroya"
"Rock",0.113019309937954,0.16211786866188,0.203123807907104,0.184908479452133,0.165993511676788,"Man",NA,"Akeroya"
"Rock",0.131108120083809,0.173612907528877,0.226451739668846,0.210218980908394,0.185770764946938,"Man",NA,"Akeroya"
"Rock",0.0671931877732277,0.101705431938171,0.156630665063858,0.137454241514206,0.124886594712734,"Man",NA,"Akeroya"
"Green algae",0.0183712560683489,0.0216622315347195,0.0659955888986588,0.0520739071071148,0.0141624985262752,"Man",NA,"Akeroya"
"Green algae",0.0182365737855434,0.0198566261678934,0.0617103241384029,0.047767773270607,0.0138469124212861,"Man",NA,"Akeroya"
"Green algae",0.0171856284141541,0.018095500767231,0.0608946904540062,0.0438457317650318,0.0129823926836252,"Man",NA,"Akeroya"
"Green algae",0.0165270902216434,0.0189578831195831,0.0666217654943466,0.0506459958851337,0.013363940641284,"Man",NA,"Akeroya"
"Green algae",0.0154607249423862,0.017807362601161,0.0661579445004463,0.0478978268802166,0.0128502305597067,"Man",NA,"Akeroya"
"Green algae",0.0156188011169434,0.0196480229496956,0.0858792215585709,0.063534215092659,0.0130488593131304,"Man",NA,"Akeroya"
"Green algae",0.0173050351440907,0.0230952519923449,0.106926903128624,0.0760570541024208,0.0149295926094055,"Man",NA,"Akeroya"
"Green algae",0.0166299138218164,0.0222199950367212,0.104051478207111,0.0718219950795174,0.0144181428477168,"Man",NA,"Akeroya"
"Green algae",0.13162088394165,0.205067977309227,0.315079778432846,0.28134897351265,0.145849883556366,"Man",NA,"Akeroya"
"Green algae",0.141217827796936,0.201457962393761,0.313861876726151,0.282271534204483,0.173165991902351,"Man",NA,"Akeroya"
"Green algae",0.0772291347384453,0.123603492975235,0.24429227411747,0.21066814661026,0.0957995504140854,"Man",NA,"Akeroya"
"Green algae",0.0421658493578434,0.0829037502408028,0.199284628033638,0.156288623809814,0.060017853975296,"Man",NA,"Akeroya"
"Green algae",0.0908342972397804,0.139445498585701,0.268145531415939,0.232564404606819,0.105258591473103,"Man",NA,"Akeroya"
"Green algae",0.094836413860321,0.149395912885666,0.276350677013397,0.23460964858532,0.121570058166981,"Man",NA,"Akeroya"
"Green algae",0.0692814961075783,0.126171633601189,0.254939645528793,0.211582973599434,0.0905820354819298,"Man",NA,"Akeroya"
"Green algae",0.0613376162946224,0.111654661595821,0.266051858663559,0.219564199447632,0.0828111320734024,"Man",NA,"Akeroya"
"Green algae",0.0686681196093559,0.128806069493294,0.271379142999649,0.224034637212753,0.0935354009270668,"Man",NA,"Akeroya"
"Green algae",0.0524226725101471,0.101167894899845,0.239459469914436,0.196570008993149,0.0685561820864677,"Man",NA,"Akeroya"
"Green algae",0.0584711655974388,0.121066190302372,0.30366787314415,0.242373496294022,0.0799558684229851,"Man",NA,"Akeroya"
"Green algae",0.0791066065430641,0.156068041920662,0.294980347156525,0.247590392827988,0.10646416246891,"Man",NA,"Akeroya"
"Green algae",0.112543374300003,0.213465139269829,0.315110892057419,0.274463653564453,0.144063875079155,"Man",NA,"Akeroya"
"Green algae",0.0860498920083046,0.140860363841057,0.275786221027374,0.233532413840294,0.103298433125019,"Man",NA,"Akeroya"
"Rock",0.214861065149307,0.284547567367554,0.296010494232178,0.304434448480606,0.303931474685669,"Man",NA,"Akeroya"
"Rock",0.190695807337761,0.239484518766403,0.269323199987411,0.266858041286469,0.260287880897522,"Man",NA,"Akeroya"
"Rock",0.161436259746552,0.202532380819321,0.240110754966736,0.22736744582653,0.210121288895607,"Man",NA,"Akeroya"
"Rock",0.217486500740051,0.289784938097,0.303184777498245,0.310911625623703,0.31094679236412,"Man",NA,"Akeroya"
"Rock",0.197742536664009,0.262150973081589,0.281671315431595,0.278279364109039,0.274879485368729,"Man",NA,"Akeroya"
"Rock",0.179430201649666,0.234085768461227,0.260474264621735,0.253715664148331,0.236187547445297,"Man",NA,"Akeroya"
"Rock",0.207217901945114,0.276184260845184,0.292668014764786,0.300999224185944,0.302939981222153,"Man",NA,"Akeroya"
"Rock",0.208915933966637,0.274742007255554,0.29259717464447,0.299523800611496,0.302836179733276,"Man",NA,"Akeroya"
"Rock",0.207201585173607,0.277452111244202,0.296809047460556,0.29809582233429,0.296255856752396,"Man",NA,"Akeroya"
"Rock",0.207147911190987,0.281036138534546,0.295517534017563,0.29507839679718,0.289252191781998,"Man",NA,"Akeroya"
"Rock",0.184272840619087,0.246036544442177,0.269602239131927,0.260019510984421,0.245556399226189,"Man",NA,"Akeroya"
"Rock",0.203671187162399,0.274937927722931,0.294367641210556,0.298865139484406,0.300357460975647,"Man",NA,"Akeroya"
"Rock",0.209984689950943,0.28328800201416,0.298944473266602,0.306108295917511,0.306336522102356,"Man",NA,"Akeroya"
"Rock",0.213612467050552,0.287229657173157,0.300914108753204,0.308956563472748,0.308462649583817,"Man",NA,"Akeroya"
